求职者id,姓名,期望岗位,性别,年龄,居住地址,工作经验,自我评价,期望薪资低,期望薪资高,工作性质,期望行业,工作地区,到岗时间,简历关键词,学历,学科专业
"7539310424239042068,",刘女士,"[""数据分析师"",""数据挖掘工程师""]",1,28,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539310432828976660,",刘先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539310441418911252,",刘女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539310450008845844,",刘先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539310458598780436,",刘先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537207243178700308,",陈用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537207251768634900,",周用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537207256063602196,",黄用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537207264653536788,",林用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537249943743557140,",熊用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537249952333491732,",鲁用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537249960923426324,",徐用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537249965218393620,",赵用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537249973808328212,",邹用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537249978103295508,",马用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537249986693230100,",杨用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538967106028236308,",张女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538967114618170900,",张女士,"[""数据分析师"",""数据挖掘工程师""]",1,22,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538967123208105492,",张女士,"[""数据分析师"",""数据挖掘工程师""]",1,28,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538967131798040084,",张女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538967140387974676,",张先生,"[""数据分析师"",""数据挖掘工程师""]",0,28,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538967148977909268,",张女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538967157567843860,",张女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538967166157778452,",张女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538967170452745748,",张先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539009875312569876,",张先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539009883902504468,",张女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539009892492439060,",张先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539009901082373652,",张先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539009909672308244,",张先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539009918262242836,",张先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539009922557210132,",张先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924250844556820,",郑女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924259434491412,",郑先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924268024426004,",郑先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924276614360596,",郑女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537207092854844948,",陈用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537207097149812244,",陈用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537207105739746836,",刘用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537207110034714132,",王用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537207118624648724,",张用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537207122919616020,",王用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537207131509550612,",张用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537207140099485204,",文用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537207144394452500,",覃用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537164104527179284,",许用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537164113117113876,",杨用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537164121707048468,",秦用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537164126002015764,",郑用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537164134591950356,",张用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537164138886917652,",许用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537164147476852244,",陈用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537164156066786836,",黄用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537164160361754132,",李用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537164168951688724,",赵用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7537164173246656020,",黎用户,"[""数据分析师"",""数据挖掘工程师""]",,无,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924100520701460,",朱先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924104815668756,",周先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924113405603348,",周先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924121995537940,",周女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924130585472532,",周女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924139175407124,",周先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924147765341716,",周女士,"[""数据分析师"",""数据挖掘工程师""]",1,28,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924156355276308,",周女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924164945210900,",周女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924169240178196,",周先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924177830112788,",钟女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924186420047380,",钟先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924195009981972,",钟先生,"[""数据分析师"",""数据挖掘工程师""]",0,27,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924203599916564,",钟先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924212189851156,",郑先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924220779785748,",郑女士,"[""数据分析师"",""数据挖掘工程师""]",1,28,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924229369720340,",郑先生,"[""数据分析师"",""数据挖掘工程师""]",0,27,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538924233664687636,",郑先生,"[""数据分析师"",""数据挖掘工程师""]",0,27,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881245337021972,",谭女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881253926956564,",林女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881262516891156,",钟女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881271106825748,",李先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881275401793044,",徐先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881283991727636,",江女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881292581662228,",叶先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881301171596820,",何女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881309761531412,",杜女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881318351466004,",范先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881326941400596,",李先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881335531335188,",张先生,"[""数据分析师"",""数据挖掘工程师""]",0,54,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881344121269780,",梁先生,"[""数据分析师"",""数据挖掘工程师""]",0,27,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881352711204372,",胡先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881357006171668,",张女士,"[""数据分析师"",""数据挖掘工程师""]",1,22,,,,4000,6000,1,"[""互联网""]",,,[],,
"7538881365596106260,",左女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138878950272532,",王女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138887540207124,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,22,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138896130141716,",王女士,"[""数据分析师"",""数据挖掘工程师""]",1,27,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138904720076308,",王女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539181570925194772,",王女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539181579515129364,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539181588105063956,",王女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539181596694998548,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,28,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539181600989965844,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539181609579900436,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539181618169835028,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539181626759769620,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539181635349704212,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539181643939638804,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539181652529573396,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539181661119507988,",王女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138664201907732,",邬先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138672791842324,",温先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138681381776916,",温先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138689971711508,",魏先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138694266678804,",魏女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138702856613396,",魏女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138711446547988,",韦女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138720036482580,",韦女士,"[""数据分析师"",""数据挖掘工程师""]",1,22,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138728626417172,",韦先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138737216351764,",王女士,"[""数据分析师"",""数据挖掘工程师""]",1,27,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138745806286356,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138754396220948,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138758691188244,",王女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138767281122836,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138775871057428,",王女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138784460992020,",王女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138793050926612,",王女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138801640861204,",王女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138810230795796,",王女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138818820730388,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,22,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539138823115697684,",王先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095813313195540,",夏女士,"[""数据分析师"",""数据挖掘工程师""]",1,26,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095821903130132,",夏先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095830493064724,",夏先生,"[""数据分析师"",""数据挖掘工程师""]",0,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095834788032020,",席先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095843377966612,",习女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095851967901204,",伍先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095860557835796,",吴女士,"[""数据分析师"",""数据挖掘工程师""]",1,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095869147770388,",吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095877737704980,",吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095886327639572,",吴女士,"[""数据分析师"",""数据挖掘工程师""]",1,22,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095894917574164,",吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,27,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095903507508756,",吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095907802476052,",吴女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095916392410644,",吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095924982345236,",吴女士,"[""数据分析师"",""数据挖掘工程师""]",1,25,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095933572279828,",吴女士,"[""数据分析师"",""数据挖掘工程师""]",1,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095942162214420,",吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,24,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095950752149012,",吴女士,"[""数据分析师"",""数据挖掘工程师""]",1,27,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095959342083604,",吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,23,,,,4000,6000,1,"[""互联网""]",,,[],,
"7539095967932018196,",吴先生,"[""数据分析师"",""数据挖掘工程师""]",0,26,,,,4000,6000,1,"[""互联网""]",,,[],,
